stock,endDate,cash
CSIQ,2017-12-31,561679000.0
CSIQ,2018-12-31,444298000.0
CSIQ,2019-12-31,668770000.0
CSL,2016-12-31,385300000.0
CSL,2017-12-31,378300000.0
CSL,2018-12-31,803600000.0
CSL,2019-12-31,351200000.0
CSLT,2016-12-31,48722000.0
CSLT,2017-12-31,61319000.0
CSLT,2018-12-31,66005000.0
CSLT,2019-12-31,43017000.0
CSOD,2016-12-31,83300000.0
CSOD,2017-12-31,393576000.0
CSOD,2018-12-31,183596000.0
CSOD,2019-12-31,215907000.0
CSPI,2016-09-30,13103000.0
CSPI,2017-09-30,10421000.0
CSPI,2018-09-30,25107000.0
CSPI,2019-09-30,18099000.0
CSPR,2017-12-31,97482000.0
CSPR,2018-12-31,26880000.0
CSPR,2019-12-31,67407000.0
CSSE,2016-12-31,507247.0
CSSE,2017-12-31,2172985.0
CSSE,2018-12-31,6451758.0
CSSE,2019-12-31,6447402.0
CSTE,2016-12-31,106270000.0
CSTE,2017-12-31,138707000.0
CSTE,2018-12-31,93562000.0
CSTE,2019-12-31,139372000.0
CSTL,2017-12-31,1212063.0
CSTL,2018-12-31,4479000.0
CSTL,2019-12-31,98845000.0
CSTR,2016-12-31,39209000.0
CSTR,2017-12-31,38857000.0
CSTR,2018-12-31,41553000.0
CSTR,2019-12-31,27825000.0
CSU,2016-12-31,34026000.0
CSU,2017-12-31,17646000.0
CSU,2018-12-31,31309000.0
CSU,2019-12-31,23975000.0
CSV,2016-12-31,3286000.0
CSV,2017-12-31,952000.0
CSV,2018-12-31,644000.0
CSV,2019-12-31,716000.0
CSWC,2017-03-31,22386000.0
CSWC,2018-03-31,7907000.0
CSWC,2019-03-31,9924000.0
CSWC,2020-03-31,13744000.0
CSWI,2017-03-31,23146000.0
CSWI,2018-03-31,11706000.0
CSWI,2019-03-31,26651000.0
CSWI,2020-03-31,18338000.0
CSX,2016-12-30,603000000.0
CSX,2017-12-31,401000000.0
CSX,2018-12-31,858000000.0
CSX,2019-12-31,958000000.0
CTAS,2016-05-31,139357000.0
CTAS,2017-05-31,169266000.0
CTAS,2018-05-31,138724000.0
CTAS,2019-05-31,96645000.0
CTB,2016-12-31,504423000.0
CTB,2017-12-31,371684000.0
CTB,2018-12-31,356254000.0
CTB,2019-12-31,391332000.0
CTBI,2016-12-31,70616000.0
CTBI,2017-12-31,101774000.0
CTBI,2018-12-31,66750000.0
CTBI,2019-12-31,186683000.0
CTEK,2016-12-31,6090844.0
CTEK,2017-12-31,4252060.0
CTEK,2018-12-31,6571381.0
CTEK,2019-12-31,5328726.0
CTG,2016-12-31,9407000.0
CTG,2017-12-31,11170000.0
CTG,2018-12-31,12431000.0
CTG,2019-12-31,10781000.0
CTHR,2016-12-31,7427273.0
CTHR,2017-12-31,4594007.0
CTHR,2018-06-30,3393186.0
CTHR,2019-06-30,12465483.0
CTIB,2016-12-31,563043.0
CTIB,2017-12-31,181026.0
CTIB,2018-12-31,258238.0
CTIB,2019-12-31,845098.0
CTIC,2016-12-31,44002000.0
CTIC,2017-12-31,27218000.0
CTIC,2018-12-31,36439000.0
CTIC,2019-12-31,31144000.0
CTK,2016-12-31,41056314.0
CTK,2017-12-31,26720158.0
CTK,2018-12-31,84859915.0
CTK,2019-12-31,59905827.0
CTL,2016-12-31,222000000.0
CTL,2017-12-31,551000000.0
CTL,2018-12-31,488000000.0
CTL,2019-12-31,1690000000.0
CTLT,2016-06-30,131600000.0
CTLT,2017-06-30,288300000.0
CTLT,2018-06-30,410200000.0
CTLT,2019-06-30,345400000.0
CTMX,2016-12-31,104645000.0
CTMX,2017-12-31,177548000.0
CTMX,2018-12-31,247577000.0
CTMX,2019-12-31,188425000.0
CTO,2016-12-31,7779562.0
CTO,2017-12-31,6107252.0
CTO,2018-12-31,2310489.0
CTO,2019-12-31,6474637.0
CTRA,2016-12-31,127948000.0
CTRA,2017-12-31,141924000.0
CTRA,2018-12-31,233599000.0
CTRA,2019-12-31,212793000.0
CTRC,2015-12-31,1966000.0
CTRC,2016-12-31,6476000.0
CTRC,2017-12-31,8250000.0
CTRC,2018-12-31,29519000.0
CTRE,2016-12-31,7500000.0
CTRE,2017-12-31,6909000.0
CTRE,2018-12-31,36792000.0
CTRE,2019-12-31,20327000.0
CTRN,2017-01-28,49253000.0
CTRN,2018-02-03,48451000.0
CTRN,2019-02-02,17863000.0
CTRN,2020-02-01,19923000.0
CTS,2016-12-31,113805000.0
CTS,2017-12-31,113572000.0
CTS,2018-12-31,100933000.0
CTS,2019-12-31,100241000.0
CTSH,2016-12-31,2034000000.0
CTSH,2017-12-31,1925000000.0
CTSH,2018-12-31,1161000000.0
CTSH,2019-12-31,2645000000.0
CTSO,2016-12-31,5245178.0
CTSO,2017-12-31,17321862.0
CTSO,2018-12-31,22368837.0
CTSO,2019-12-31,12232418.0
CTT,2016-12-31,9108000.0
CTT,2017-12-31,7805000.0
CTT,2018-12-31,5614000.0
CTT,2019-12-31,11487000.0
CTXR,2016-09-30,294351.0
CTXR,2017-09-30,3204108.0
CTXR,2018-09-30,9184003.0
CTXR,2019-09-30,7893804.0
CTXS,2016-12-31,836095000.0
CTXS,2017-12-31,1115130000.0
CTXS,2018-12-31,618766000.0
CTXS,2019-12-31,545761000.0
CUB,2016-09-30,197127000.0
CUB,2017-09-30,60143000.0
CUB,2018-09-30,112208000.0
CUB,2019-09-30,66147000.0
CUBA,2016-06-30,1347564.0
CUBA,2017-06-30,3353103.0
CUBA,2018-06-30,302235.0
CUBA,2019-06-30,563071.0
CUBE,2016-12-31,2973000.0
CUBE,2017-12-31,5268000.0
CUBE,2018-12-31,3764000.0
CUBE,2019-12-31,54857000.0
CUBI,2016-12-31,115409000.0
CUBI,2017-12-31,146323000.0
CUBI,2018-12-31,3735000.0
CUBI,2019-12-31,143405000.0
CUE,2016-12-31,14925820.0
CUE,2017-12-31,63533649.0
CUE,2018-12-31,20800284.0
CUE,2019-12-31,44290030.0
CUK,2016-11-30,603000000.0
CUK,2017-11-30,395000000.0
CUK,2018-11-30,982000000.0
CUK,2019-11-30,518000000.0
CULP,2016-05-01,37787000.0
CULP,2017-04-30,20795000.0
CULP,2018-04-29,21228000.0
CULP,2019-04-28,40008000.0
CURO,2016-12-31,193525000.0
CURO,2017-12-31,162374000.0
CURO,2018-12-31,61175000.0
CURO,2019-12-31,75242000.0
CUTR,2016-12-31,13775000.0
CUTR,2017-12-31,14184000.0
CUTR,2018-12-31,26052000.0
CUTR,2019-12-31,26316000.0
CUZ,2016-12-31,35687000.0
CUZ,2017-12-31,148929000.0
CUZ,2018-12-31,2547000.0
CUZ,2019-12-31,15603000.0
CVA,2016-12-31,84000000.0
CVA,2017-12-31,46000000.0
CVA,2018-12-31,58000000.0
CVA,2019-12-31,37000000.0
CVBF,2016-12-31,121633000.0
CVBF,2017-12-31,144377000.0
CVBF,2018-12-31,163948000.0
CVBF,2019-12-31,185518000.0
CVCO,2017-04-01,132542000.0
CVCO,2018-03-31,186766000.0
CVCO,2019-03-30,187370000.0
CVCO,2020-03-28,241826000.0
CVCY,2016-12-31,38568000.0
CVCY,2017-12-31,100383000.0
CVCY,2018-12-31,31727000.0
CVCY,2019-12-31,35182000.0
CVEO,2016-12-31,1785000.0
CVEO,2017-12-31,32647000.0
CVEO,2018-12-31,12372000.0
CVEO,2019-12-31,3331000.0
CVET,2016-12-31,19714000.0
CVET,2017-12-30,16656000.0
CVET,2018-12-29,23000000.0
CVET,2019-12-31,130000000.0
CVGI,2016-12-31,130160000.0
CVGI,2017-12-31,52244000.0
CVGI,2018-12-31,70913000.0
CVGI,2019-12-31,39511000.0
CVGW,2016-10-31,13842000.0
CVGW,2017-10-31,6625000.0
CVGW,2018-10-31,1520000.0
CVGW,2019-10-31,7973000.0
CVI,2016-12-31,735800000.0
CVI,2017-12-31,482000000.0
CVI,2018-12-31,668000000.0
CVI,2019-12-31,652000000.0
CVIA,2016-12-31,183361000.0
CVIA,2017-12-31,308059000.0
CVIA,2018-12-31,134130000.0
CVIA,2019-12-31,319484000.0
CVLT,2017-03-31,329491000.0
CVLT,2018-03-31,330784000.0
CVLT,2019-03-31,327992000.0
CVLT,2020-03-31,288082000.0
CVLY,2016-12-31,73982000.0
CVLY,2017-12-31,79474000.0
CVLY,2018-12-31,96717000.0
CVLY,2019-12-31,131526000.0
CVM,2016-09-30,2917996.0
CVM,2017-09-30,2369438.0
CVM,2018-09-30,10310044.0
CVM,2019-09-30,8444774.0
CVNA,2016-12-31,39184000.0
CVNA,2017-12-31,172680000.0
CVNA,2018-12-31,78861000.0
CVNA,2019-12-31,76016000.0
CVR,2016-12-31,353475.0
CVR,2017-12-31,1152569.0
CVR,2018-12-31,706873.0
CVR,2019-12-31,1429454.0
CVS,2016-12-31,3371000000.0
CVS,2017-12-31,1696000000.0
CVS,2018-12-31,4059000000.0
CVS,2019-12-31,5683000000.0
CVTI,2016-12-31,7750000.0
CVTI,2017-12-31,15356000.0
CVTI,2018-12-31,23127000.0
CVTI,2019-12-31,43591000.0
CVU,2015-12-31,1002023.0
CVU,2016-12-31,1039586.0
CVU,2017-12-31,1430877.0
CVU,2018-12-31,4128142.0
CVV,2016-12-31,21677186.0
CVV,2017-12-31,14210909.0
CVV,2018-12-31,11439361.0
CVV,2019-12-31,8664253.0
CVX,2016-12-31,6988000000.0
CVX,2017-12-31,4813000000.0
CVX,2018-12-31,9342000000.0
CVX,2019-12-31,5686000000.0
CW,2016-12-31,553848000.0
CW,2017-12-31,475120000.0
CW,2018-12-31,276066000.0
CW,2019-12-31,391033000.0
CWBC,2016-12-31,32516000.0
CWBC,2017-12-31,42269000.0
CWBC,2018-12-31,54015000.0
CWBC,2019-12-31,79661000.0
CWCO,2016-12-31,39254116.0
CWCO,2017-12-31,45482966.0
CWCO,2018-12-31,31337477.0
CWCO,2019-12-31,42902669.0
CWH,2016-12-31,114196000.0
CWH,2017-12-31,224163000.0
CWH,2018-12-31,138557000.0
CWH,2019-12-31,147521000.0
CWK,2016-12-31,382300000.0
CWK,2017-12-31,405600000.0
CWK,2018-12-31,895300000.0
CWK,2019-12-31,813200000.0
CWST,2016-12-31,2544000.0
CWST,2017-12-31,1995000.0
CWST,2018-12-31,4007000.0
CWST,2019-12-31,3471000.0
CWT,2016-12-31,25492000.0
CWT,2017-12-31,94776000.0
CWT,2018-12-31,47176000.0
CWT,2019-12-31,42653000.0
CX,2016-12-31,11616000000.0
CX,2018-01-01,699000000.0
CX,2018-12-31,309000000.0
CX,2019-12-31,788000000.0
CXDC,2016-12-31,168086445.0
CXDC,2017-12-31,190392211.0
CXDC,2018-12-31,41301817.0
CXDC,2019-12-31,17201775.0
CXP,2016-12-31,216085000.0
CXP,2017-12-31,9567000.0
CXP,2018-12-31,17118000.0
CXP,2019-12-31,12303000.0
CXW,2016-12-31,37711000.0
CXW,2017-12-31,52183000.0
CXW,2018-12-31,52802000.0
CXW,2019-12-31,92120000.0
CYAN,2016-03-31,1240000.0
CYAN,2017-03-31,1407000.0
CYAN,2018-03-31,1329000.0
CYAN,2019-03-31,840000.0
CYBE,2016-12-31,10640000.0
CYBE,2017-12-31,6944000.0
CYBE,2018-12-31,9248000.0
CYBE,2019-12-31,5836000.0
CYBR,2016-12-31,172957000.0
CYBR,2017-12-31,161261000.0
CYBR,2018-12-31,260636000.0
CYBR,2019-12-31,792363000.0
CYCC,2016-12-31,16520000.0
CYCC,2017-12-31,23910000.0
CYCC,2018-12-31,17504000.0
CYCC,2019-12-31,11885000.0
CYH,2016-12-31,238000000.0
CYH,2017-12-31,563000000.0
CYH,2018-12-31,196000000.0
CYH,2019-12-31,216000000.0
CYRN,2016-12-31,10621000.0
CYRN,2017-12-31,23981000.0
CYRN,2018-12-31,17571000.0
CYRN,2019-12-31,11551000.0
CYRX,2016-12-31,4524529.0
CYRX,2017-12-31,15042189.0
CYRX,2018-12-31,37327125.0
CYRX,2019-12-31,47234770.0
CYTK,2016-12-31,66874000.0
CYTK,2017-12-31,125206000.0
CYTK,2018-12-31,42256000.0
CYTK,2019-12-31,36433000.0
CZNC,2016-12-31,11967000.0
CZNC,2017-12-31,19826000.0
CZNC,2018-12-31,14686000.0
CZNC,2019-12-31,10974000.0
CZR,2016-12-31,1540000000.0
CZR,2017-12-31,2558000000.0
CZR,2018-12-31,1491000000.0
CZR,2019-12-31,1755000000.0
CZWI,2017-09-30,41677000.0
CZWI,2018-09-30,34494000.0
CZWI,2018-12-31,45778000.0
CZWI,2019-12-31,55840000.0
D,2016-12-31,261000000.0
D,2017-12-31,120000000.0
D,2018-12-31,268000000.0
D,2019-12-31,166000000.0
DAC,2016-12-31,73717000.0
DAC,2017-12-31,66895000.0
DAC,2018-12-31,77275000.0
DAC,2019-12-31,139170000.0
DAIO,2016-12-31,11571000.0
DAIO,2017-12-31,18541000.0
DAIO,2018-12-31,18343000.0
DAIO,2019-12-31,13936000.0
DAKT,2017-04-29,32623000.0
DAKT,2018-04-28,29727000.0
DAKT,2019-04-27,35383000.0
DAKT,2020-05-02,40398000.0
DAL,2016-12-31,2762000000.0
DAL,2017-12-31,1814000000.0
DAL,2018-12-31,1565000000.0
DAL,2019-12-31,2882000000.0
DAN,2016-12-31,707000000.0
DAN,2017-12-31,603000000.0
DAN,2018-12-31,510000000.0
DAN,2019-12-31,508000000.0
DAR,2016-12-31,114564000.0
DAR,2017-12-30,106774000.0
DAR,2018-12-29,107262000.0
DAR,2019-12-28,72935000.0
DARE,2016-12-31,44614.0
DARE,2017-12-31,7559846.0
DARE,2018-12-31,6805889.0
DARE,2019-12-31,4780107.0
DBD,2016-12-31,652700000.0
DBD,2017-12-31,535200000.0
DBD,2018-12-31,353100000.0
DBD,2019-12-31,277300000.0
DBI,2017-01-28,110657000.0
DBI,2018-02-03,175932000.0
DBI,2019-02-02,99369000.0
DBI,2020-02-01,86564000.0
DBX,2016-12-31,352700000.0
DBX,2017-12-31,430000000.0
DBX,2018-12-31,519300000.0
DBX,2019-12-31,551300000.0
DCAR,2016-12-31,51366.0
DCAR,2017-12-31,372011.0
DCAR,2018-12-31,3887910.0
DCAR,2019-12-31,4259091.0
DCI,2016-07-31,243200000.0
DCI,2017-07-31,308400000.0
DCI,2018-07-31,204700000.0
DCI,2019-07-31,177800000.0
DCO,2016-12-31,7432000.0
DCO,2017-12-31,2150000.0
DCO,2018-12-31,10263000.0
DCO,2019-12-31,39584000.0
DCOM,2016-12-31,113503000.0
DCOM,2017-12-31,169455000.0
DCOM,2018-12-31,147256000.0
DCOM,2019-12-31,155488000.0
DCP,2016-12-31,1000000.0
DCP,2017-12-31,156000000.0
DCP,2018-12-31,1000000.0
DCP,2019-12-31,1000000.0
DCPH,2016-12-31,57461000.0
DCPH,2017-12-31,196754000.0
DCPH,2018-12-31,293764000.0
DCPH,2019-12-31,120320000.0
DCTH,2016-12-31,4409000.0
DCTH,2017-12-31,3999000.0
DCTH,2018-12-31,2516000.0
DCTH,2019-12-31,10002000.0
DD,2016-12-31,6532000000.0
DD,2017-12-31,13331000000.0
DD,2018-12-31,8548000000.0
DD,2019-12-31,1540000000.0
DDD,2016-12-31,184947000.0
DDD,2017-12-31,136344000.0
DDD,2018-12-31,109998000.0
DDD,2019-12-31,133665000.0
DDOG,2017-12-31,60024000.0
DDOG,2018-12-31,53639000.0
DDOG,2019-12-31,597297000.0
DDS,2017-01-28,346985000.0
DDS,2018-02-03,187028000.0
DDS,2019-02-02,123509000.0
DDS,2020-02-01,277077000.0
DE,2016-10-30,3140500000.0
DE,2017-10-29,8168400000.0
DE,2018-10-28,3195000000.0
DE,2019-11-03,3175000000.0
DEA,2016-12-31,4845000.0
DEA,2017-12-31,12682000.0
DEA,2018-12-31,6854000.0
DEA,2019-12-31,12012000.0
DECK,2017-03-31,291764000.0
DECK,2018-03-31,429970000.0
DECK,2019-03-31,589692000.0
DECK,2020-03-31,649436000.0
DEI,2016-12-31,112927000.0
DEI,2017-12-31,176645000.0
DEI,2018-12-31,146227000.0
DEI,2019-12-31,153683000.0
DELL,2017-02-03,9474000000.0
DELL,2018-02-02,13942000000.0
DELL,2019-02-01,9676000000.0
DELL,2020-01-31,9302000000.0
DENN,2016-12-28,2592000.0
DENN,2017-12-27,4983000.0
DENN,2018-12-26,5026000.0
DENN,2019-12-25,3372000.0
DESP,2016-12-31,75968000.0
DESP,2017-12-31,371013000.0
DESP,2018-12-31,346480000.0
DESP,2019-12-31,309187000.0
DFFN,2016-12-31,1552852.0
DFFN,2017-12-31,8896468.0
DFFN,2018-12-31,7991172.0
DFFN,2019-12-31,14177349.0
DFIN,2016-12-31,36200000.0
DFIN,2017-12-31,52000000.0
DFIN,2018-12-31,47300000.0
DFIN,2019-12-31,17200000.0
DFNS,2019-12-31,1021216.0
DFS,2016-12-31,11914000000.0
DFS,2017-12-31,13306000000.0
DFS,2018-12-31,13299000000.0
DFS,2019-12-31,6924000000.0
DG,2017-02-03,187915000.0
DG,2018-02-02,267441000.0
DG,2019-02-01,235487000.0
DG,2020-01-31,240320000.0
DGICA,2016-12-31,24587214.0
DGICA,2017-12-31,37833435.0
DGICA,2018-12-31,52594461.0
DGICA,2019-12-31,49318930.0
DGII,2016-09-30,75727000.0
DGII,2017-09-30,78222000.0
DGII,2018-09-30,58014000.0
DGII,2019-09-30,92792000.0
DGLY,2016-12-31,3883124.0
DGLY,2017-12-31,54712.0
DGLY,2018-12-31,3598807.0
DGLY,2019-12-31,359685.0
DGX,2016-12-31,359000000.0
DGX,2017-12-31,137000000.0
DGX,2018-12-31,135000000.0
DGX,2019-12-31,1192000000.0
DHC,2016-12-31,31749000.0
DHC,2017-12-31,31238000.0
DHC,2018-12-31,54976000.0
DHC,2019-12-31,37357000.0
DHF,2017-03-31,1455655.0
DHF,2018-03-31,198878.0
DHF,2019-03-31,1513377.0
DHF,2020-03-31,265757.0
DHI,2016-09-30,1271800000.0
DHI,2017-09-30,983700000.0
DHI,2018-09-30,1439400000.0
DHI,2019-09-30,1450900000.0
DHIL,2016-12-31,57189876.0
DHIL,2017-12-31,76602108.0
DHIL,2018-12-31,84430059.0
DHIL,2019-12-31,93176253.0
DHR,2016-12-31,963700000.0
DHR,2017-12-31,630300000.0
DHR,2018-12-31,787800000.0
DHR,2019-12-31,19912300000.0
DHT,2016-12-31,109295000.0
DHT,2017-12-31,77292000.0
DHT,2018-12-31,94944000.0
DHT,2019-12-31,67356000.0
DHX,2016-12-31,22987000.0
DHX,2017-12-31,12068000.0
DHX,2018-12-31,6472000.0
DHX,2019-12-31,5381000.0
DHY,2016-10-31,1109605.0
DHY,2017-10-31,473946.0
DHY,2018-10-31,6790787.0
DHY,2019-10-31,11872873.0
DIN,2016-12-31,140535000.0
DIN,2017-12-31,117010000.0
DIN,2018-12-31,137164000.0
DIN,2019-12-31,116043000.0
DIOD,2016-12-31,247802000.0
DIOD,2017-12-31,203820000.0
DIOD,2018-12-31,241053000.0
DIOD,2019-12-31,258390000.0
DIS,2016-10-01,4610000000.0
DIS,2017-09-30,4017000000.0
DIS,2018-09-29,4150000000.0
DIS,2019-09-28,5418000000.0
DISCA,2016-12-31,300000000.0
DISCA,2017-12-31,7309000000.0
DISCA,2018-12-31,986000000.0
DISCA,2019-12-31,1552000000.0
DISCB,2016-12-31,300000000.0
DISCB,2017-12-31,7309000000.0
DISCB,2018-12-31,986000000.0
DISCB,2019-12-31,1552000000.0
DISCK,2016-12-31,300000000.0
DISCK,2017-12-31,7309000000.0
DISCK,2018-12-31,986000000.0
DISCK,2019-12-31,1552000000.0
DISH,2016-12-31,5324503000.0
DISH,2017-12-31,1479508000.0
DISH,2018-12-31,887346000.0
DISH,2019-12-31,2443643000.0
DIT,2016-09-30,605380.0
DIT,2017-09-30,523065.0
DIT,2018-09-30,520644.0
DIT,2019-09-30,337704.0
DJCO,2016-09-30,11411000.0
DJCO,2017-09-30,3384000.0
DJCO,2018-09-30,9301000.0
DJCO,2019-09-30,10630000.0
DK,2016-12-31,689200000.0
DK,2017-12-31,931800000.0
DK,2018-12-31,1079300000.0
DK,2019-12-31,955300000.0
DKL,2016-12-31,59000.0
DKL,2017-12-31,4675000.0
DKL,2018-12-31,4522000.0
DKL,2019-12-31,5545000.0
DKNG,2017-12-31,49267000.0
DKNG,2018-12-31,117908000.0
DKNG,2019-12-31,76533000.0
DKS,2017-01-28,164777000.0
DKS,2018-02-03,101253000.0
DKS,2019-02-02,113653000.0
DKS,2020-02-01,69334000.0
DL,2016-09-30,53677000.0
DL,2017-09-30,60526000.0
DL,2018-09-30,30826000.0
DL,2019-09-30,67977000.0
DLA,2016-10-01,397000.0
DLA,2017-09-30,572000.0
DLA,2018-09-29,460000.0
DLA,2019-09-28,605000.0
DLB,2016-09-30,516112000.0
DLB,2017-09-29,627017000.0
DLB,2018-09-28,918063000.0
DLB,2019-09-27,797210000.0
DLHC,2016-09-30,3427000.0
DLHC,2017-09-30,4930000.0
DLHC,2018-09-30,6355000.0
DLHC,2019-09-30,1790000.0
DLNG,2016-12-31,57595000.0
DLNG,2017-12-31,67464000.0
DLNG,2018-12-31,109917000.0
DLNG,2019-12-31,16206000.0
DLPH,2016-12-31,101000000.0
DLPH,2017-12-31,338000000.0
DLPH,2018-12-31,359000000.0
DLPH,2019-12-31,191000000.0
DLPN,2016-12-31,662546.0
DLPN,2017-12-31,5296873.0
DLPN,2018-12-31,5542272.0
DLPN,2019-12-31,2196249.0
DLR,2016-12-31,10528000.0
DLR,2017-12-31,51000.0
DLR,2018-12-31,126700000.0
DLR,2019-12-31,89817000.0
DLTH,2017-01-29,24042000.0
DLTH,2018-01-28,2865000.0
DLTH,2019-02-03,731000.0
DLTH,2020-02-02,538000.0
DLTR,2017-01-28,866400000.0
DLTR,2018-02-03,1097800000.0
DLTR,2019-02-02,422100000.0
DLTR,2020-02-01,539200000.0
DLX,2016-12-31,76574000.0
DLX,2017-12-31,59240000.0
DLX,2018-12-31,59740000.0
DLX,2019-12-31,73620000.0
DMF,2016-09-30,101842.0
DMF,2017-09-30,784701.0
DMF,2018-09-30,57187.0
DMF,2019-09-30,246998.0
DMLP,2016-12-31,8212000.0
DMLP,2017-12-31,13827000.0
DMLP,2018-12-31,18285000.0
DMLP,2019-12-31,15339000.0
DMPI,2016-06-30,6157264.0
DMPI,2017-06-30,6586014.0
DMPI,2018-06-30,5971995.0
DMPI,2019-06-30,3718758.0
DMRC,2016-12-31,11638000.0
DMRC,2017-12-31,40823000.0
DMRC,2018-12-31,27278000.0
DMRC,2019-12-31,11213000.0
DMTK,2013-12-31,1105335.0
DMTK,2017-12-31,1242042.0
DMTK,2018-12-31,4753000.0
DMTK,2019-12-31,15374000.0
DNKN,2016-12-31,361425000.0
DNKN,2017-12-30,1018317000.0
DNKN,2018-12-29,517594000.0
DNKN,2019-12-28,621152000.0
DNLI,2016-12-31,39853000.0
DNLI,2017-12-31,218375000.0
DNLI,2018-12-31,77123000.0
DNLI,2019-12-31,79449000.0
DNOW,2016-12-31,106000000.0
DNOW,2017-12-31,98000000.0
DNOW,2018-12-31,116000000.0
DNOW,2019-12-31,183000000.0
DNP,2016-10-31,27143774.0
DNP,2017-10-31,35350559.0
DNP,2018-10-31,16950538.0
DNP,2019-10-31,29923893.0
DNR,2016-12-31,1606000.0
DNR,2017-12-31,58000.0
DNR,2018-12-31,38560000.0
DNR,2019-12-31,516000.0
DOC,2016-12-31,15491000.0
DOC,2017-12-31,2727000.0
DOC,2018-12-31,19161000.0
DOC,2019-12-31,2355000.0
DOCU,2017-01-31,190556000.0
DOCU,2018-01-31,256867000.0
DOCU,2019-01-31,517811000.0
DOCU,2020-01-31,241203000.0
DOGZ,2016-06-30,1384235.0
DOGZ,2017-06-30,1504596.0
DOGZ,2018-06-30,7085235.0
DOGZ,2019-06-30,2550152.0
DOMO,2017-01-31,68984000.0
DOMO,2018-01-31,61972000.0
DOMO,2019-01-31,176973000.0
DOMO,2020-01-31,80843000.0
DOOR,2017-01-01,71714000.0
DOOR,2017-12-31,176669000.0
DOOR,2018-12-30,115656000.0
DOOR,2019-12-29,166964000.0
DORM,2016-12-31,149121000.0
DORM,2017-12-30,71691000.0
DORM,2018-12-29,43458000.0
DORM,2019-12-28,68353000.0
DOV,2016-12-31,349146000.0
DOV,2017-12-31,753964000.0
DOV,2018-12-31,396221000.0
DOV,2019-12-31,397253000.0
DOX,2016-09-30,768660000.0
DOX,2017-09-30,649611000.0
DOX,2018-09-30,418783000.0
DOX,2019-09-30,471632000.0
DPW,2016-12-31,996000.0
DPW,2017-12-31,1478147.0
DPW,2018-12-31,902329.0
DPW,2019-12-31,488553.0
DPZ,2017-01-01,42815000.0
DPZ,2017-12-31,35768000.0
DPZ,2018-12-30,25438000.0
DPZ,2019-12-29,190615000.0
DQ,2016-12-31,15987478.0
DQ,2017-12-31,53802946.0
DQ,2018-12-31,65419389.0
DQ,2019-12-31,51839535.0
DRAD,2016-12-31,2203000.0
DRAD,2017-12-31,1877000.0
DRAD,2018-12-31,1545000.0
DRAD,2019-12-31,1821000.0
DRADP,2016-12-31,2203000.0
DRADP,2017-12-31,1877000.0
DRADP,2018-12-31,1545000.0
DRADP,2019-12-31,1821000.0
DRE,2016-12-31,12639000.0
DRE,2017-12-31,67562000.0
DRE,2018-12-31,17901000.0
DRE,2019-12-31,110891000.0
DRH,2016-12-31,243095000.0
DRH,2017-12-31,183569000.0
DRH,2018-12-31,43863000.0
DRH,2019-12-31,122524000.0
DRI,2016-05-29,274800000.0
DRI,2017-05-28,233100000.0
DRI,2018-05-27,146900000.0
DRI,2019-05-26,457300000.0
DRIO,2016-12-31,1093000.0
DRIO,2017-12-31,3718000.0
DRIO,2018-12-31,10997000.0
DRIO,2019-12-31,20395000.0
DRNA,2016-12-31,20865000.0
DRNA,2017-12-31,68789000.0
DRNA,2018-12-31,54239000.0
DRNA,2019-12-31,152816000.0
DRQ,2016-12-31,423497000.0
DRQ,2017-12-31,493180000.0
DRQ,2018-12-31,418100000.0
DRQ,2019-12-31,398946000.0
DRRX,2016-12-31,5404000.0
DRRX,2017-12-31,29375000.0
DRRX,2018-12-31,31644000.0
DRRX,2019-12-31,34924000.0
DS,2016-12-31,140140000.0
DS,2017-12-31,167692000.0
DS,2018-12-31,79235000.0
DS,2019-12-31,28423000.0
DSGX,2017-01-31,38135000.0
DSGX,2018-01-31,35145000.0
DSGX,2019-01-31,27298000.0
DSGX,2020-01-31,44403000.0
DSKE,2016-12-31,3695000.0
DSKE,2017-12-31,90679000.0
DSKE,2018-12-31,46000000.0
DSKE,2019-12-31,95700000.0
DSM,2016-11-30,7566245.0
DSM,2017-11-30,1164469.0
DSM,2018-11-30,515782.0
DSM,2019-11-30,283753.0
DSPG,2016-12-31,17752000.0
DSPG,2017-12-31,21324000.0
DSPG,2018-12-31,12146000.0
DSPG,2019-12-31,28737000.0
DSS,2016-12-31,5871738.0
DSS,2017-12-31,4188623.0
DSS,2018-12-31,2447985.0
DSS,2019-12-31,1096248.0
DSU,2017-02-28,5224740.0
DSU,2018-02-28,1311512.0
DSU,2019-02-28,2007471.0
DSU,2019-12-31,3105283.0
DSWL,2017-03-31,8078000.0
DSWL,2018-03-31,15192000.0
DSWL,2019-03-31,14371000.0
DSWL,2020-03-31,22514000.0
DSX,2016-12-31,98142000.0
DSX,2017-12-31,40227000.0
DSX,2018-12-31,126825000.0
DSX,2019-12-31,107288000.0
DTE,2016-12-31,92000000.0
DTE,2017-12-31,66000000.0
DTE,2018-12-31,71000000.0
DTE,2019-12-31,93000000.0
DTIL,2016-12-31,93423000.0
DTIL,2017-12-31,62802000.0
DTIL,2018-12-31,103193000.0
DTIL,2019-12-31,180886000.0
DUK,2016-12-31,392000000.0
DUK,2017-12-31,358000000.0
DUK,2018-12-31,442000000.0
DUK,2019-12-31,311000000.0
